frequency_MHz,psd_dB
954.7734,-56.15
954.7744,-55.22
954.7754,-54.05
954.7764,-54.33
954.7773,-54.40
954.7783,-55.10
954.7793,-56.12
954.7803,-55.79
954.7812,-55.17
954.7822,-54.51
954.7832,-53.52
954.7842,-54.93
954.7852,-55.86
954.7861,-56.45
954.7871,-56.66
954.7881,-56.55
954.7891,-56.70
954.7900,-56.31
954.7910,-55.69
954.7920,-55.87
954.7930,-56.48
954.7939,-56.60
954.7949,-56.32
954.7959,-56.18
954.7969,-56.50
954.7979,-55.96
954.7988,-55.41
954.7998,-55.65
954.8008,-55.89
954.8018,-56.06
954.8027,-56.23
954.8037,-55.95
954.8047,-55.68
954.8057,-55.30
954.8066,-54.92
954.8076,-55.13
954.8086,-55.34
954.8096,-55.45
954.8105,-55.57
954.8115,-55.59
954.8125,-55.61
954.8135,-55.36
954.8145,-55.11
954.8154,-55.38
954.8164,-55.65
954.8174,-56.13
954.8184,-56.61
954.8193,-56.50
954.8203,-56.39
954.8213,-55.45
954.8223,-54.52
954.8232,-53.91
954.8242,-53.31
954.8252,-54.24
954.8262,-55.18
954.8271,-55.67
954.8281,-56.16
954.8291,-55.15
954.8301,-54.14
954.8311,-54.16
954.8320,-54.18
954.8330,-55.23
954.8340,-56.27
954.8350,-56.26
954.8359,-56.24
954.8369,-56.04
954.8379,-55.83
954.8389,-55.70
954.8398,-55.57
954.8408,-55.84
954.8418,-56.10
954.8428,-56.25
954.8438,-56.40
954.8447,-56.30
954.8457,-56.20
954.8467,-56.01
954.8477,-55.82
954.8486,-55.78
954.8496,-55.73
954.8506,-55.61
954.8516,-55.48
954.8525,-55.10
954.8535,-54.71
954.8545,-54.75
954.8555,-54.79
954.8564,-55.16
954.8574,-55.53
954.8584,-55.65
954.8594,-55.77
954.8604,-55.73
954.8613,-55.68
954.8623,-55.28
954.8633,-54.89
954.8643,-55.43
954.8652,-55.97
954.8662,-56.08
954.8672,-56.19
954.8682,-55.78
954.8691,-55.36
954.8701,-54.27
954.8711,-53.18
954.8721,-53.56
954.8730,-53.95
954.8740,-55.20
954.8750,-56.45
954.8760,-56.27
954.8770,-56.09
954.8779,-55.17
954.8789,-54.26
954.8799,-54.81
954.8809,-55.37
954.8818,-55.68
954.8828,-55.99
954.8838,-55.87
954.8848,-55.75
954.8857,-55.32
954.8867,-54.89
954.8877,-55.15
954.8887,-55.42
954.8896,-55.72
954.8906,-56.01
954.8916,-55.88
954.8926,-55.74
954.8936,-55.57
954.8945,-55.41
954.8955,-55.35
954.8965,-55.30
954.8975,-55.12
954.8984,-54.94
954.8994,-54.97
954.9004,-54.99
954.9014,-54.91
954.9023,-54.83
954.9033,-55.19
954.9043,-55.55
954.9053,-55.74
954.9062,-55.92
954.9072,-55.88
954.9082,-55.83
954.9092,-55.31
954.9102,-54.79
954.9111,-54.82
954.9121,-54.85
954.9131,-55.29
954.9141,-55.73
954.9150,-55.71
954.9160,-55.69
954.9170,-54.50
954.9180,-53.31
954.9189,-52.91
954.9199,-52.50
954.9209,-53.92
954.9219,-55.34
954.9229,-55.76
954.9238,-56.17
954.9248,-55.84
954.9258,-55.51
954.9268,-55.34
954.9277,-55.16
954.9287,-55.34
954.9297,-55.52
954.9307,-55.66
954.9316,-55.79
954.9326,-55.65
954.9336,-55.50
954.9346,-55.28
954.9355,-55.05
954.9365,-55.34
954.9375,-55.64
954.9385,-55.52
954.9395,-55.41
954.9404,-55.10
954.9414,-54.78
954.9424,-54.67
954.9434,-54.57
954.9443,-54.65
954.9453,-54.73
954.9463,-54.83
954.9473,-54.93
954.9482,-55.04
954.9492,-55.15
954.9502,-55.25
954.9512,-55.35
954.9521,-55.63
954.9531,-55.91
954.9541,-55.91
954.9551,-55.91
954.9561,-55.56
954.9570,-55.21
954.9580,-54.74
954.9590,-54.26
954.9600,-54.82
954.9609,-55.39
954.9619,-55.67
954.9629,-55.96
954.9639,-55.47
954.9648,-54.98
954.9658,-53.33
954.9668,-51.69
954.9678,-52.62
954.9688,-53.54
954.9697,-54.58
954.9707,-55.62
954.9717,-55.58
954.9727,-55.54
954.9736,-55.32
954.9746,-55.10
954.9756,-55.09
954.9766,-55.09
954.9775,-55.36
954.9785,-55.62
954.9795,-55.66
954.9805,-55.69
954.9814,-55.51
954.9824,-55.33
954.9834,-55.09
954.9844,-54.85
954.9854,-54.82
954.9863,-54.79
954.9873,-54.57
954.9883,-54.36
954.9893,-54.22
954.9902,-54.08
954.9912,-54.33
954.9922,-54.58
954.9932,-54.85
954.9941,-55.11
954.9951,-55.22
954.9961,-55.33
954.9971,-55.25
954.9980,-55.17
954.9990,-55.08
955.0000,-54.99
955.0010,-55.16
955.0020,-55.33
955.0029,-55.29
955.0039,-55.25
955.0049,-54.78
955.0059,-54.32
955.0068,-54.37
955.0078,-54.42
955.0088,-55.05
955.0098,-55.69
955.0107,-55.83
955.0117,-55.98
955.0127,-54.66
955.0137,-53.34
955.0146,-52.62
955.0156,-51.90
955.0166,-53.33
955.0176,-54.76
955.0186,-54.97
955.0195,-55.18
955.0205,-55.13
955.0215,-55.08
955.0225,-54.93
955.0234,-54.78
955.0244,-54.92
955.0254,-55.05
955.0264,-55.19
955.0273,-55.32
955.0283,-55.08
955.0293,-54.85
955.0303,-54.65
955.0312,-54.45
955.0322,-54.39
955.0332,-54.32
955.0342,-54.29
955.0352,-54.25
955.0361,-54.28
955.0371,-54.31
955.0381,-54.37
955.0391,-54.42
955.0400,-54.73
955.0410,-55.05
955.0420,-55.14
955.0430,-55.22
955.0439,-55.12
955.0449,-55.03
955.0459,-54.68
955.0469,-54.33
955.0479,-54.51
955.0488,-54.69
955.0498,-54.81
955.0508,-54.93
955.0518,-54.75
955.0527,-54.56
955.0537,-54.16
955.0547,-53.76
955.0557,-54.24
955.0566,-54.71
955.0576,-54.95
955.0586,-55.19
955.0596,-54.72
955.0605,-54.26
955.0615,-53.33
955.0625,-52.40
955.0635,-52.88
955.0645,-53.37
955.0654,-54.15
955.0664,-54.93
955.0674,-55.01
955.0684,-55.10
955.0693,-54.85
955.0703,-54.60
955.0713,-54.48
955.0723,-54.36
955.0732,-54.45
955.0742,-54.55
955.0752,-54.36
955.0762,-54.17
955.0771,-53.90
955.0781,-53.64
955.0791,-53.65
955.0801,-53.67
955.0811,-53.87
955.0820,-54.07
955.0830,-54.32
955.0840,-54.57
955.0850,-54.64
955.0859,-54.70
955.0869,-54.75
955.0879,-54.79
955.0889,-54.78
955.0898,-54.76
955.0908,-54.65
955.0918,-54.55
955.0928,-54.45
955.0938,-54.35
955.0947,-54.25
955.0957,-54.16
955.0967,-54.33
955.0977,-54.50
955.0986,-54.60
955.0996,-54.70
955.1006,-54.38
955.1016,-54.06
955.1025,-53.94
955.1035,-53.82
955.1045,-54.23
955.1055,-54.65
955.1064,-54.47
955.1074,-54.29
955.1084,-53.58
955.1094,-52.87
955.1104,-53.02
955.1113,-53.16
955.1123,-53.66
955.1133,-54.16
955.1143,-54.32
955.1152,-54.48
955.1162,-54.38
955.1172,-54.29
955.1182,-53.80
955.1191,-53.30
955.1201,-53.14
955.1211,-52.97
955.1221,-53.09
955.1230,-53.20
955.1240,-52.80
955.1250,-52.41
955.1260,-52.05
955.1270,-51.70
955.1279,-51.88
955.1289,-52.07
955.1299,-52.25
955.1309,-52.43
955.1318,-51.84
955.1328,-51.25
955.1338,-50.00
955.1348,-48.75
955.1357,-47.42
955.1367,-46.10
955.1377,-46.86
955.1387,-47.63
955.1396,-48.81
955.1406,-49.99
955.1416,-50.40
955.1426,-50.81
955.1436,-49.98
955.1445,-49.16
955.1455,-48.61
955.1465,-48.06
955.1475,-48.45
955.1484,-48.83
955.1494,-49.45
955.1504,-50.07
955.1514,-49.54
955.1523,-49.00
955.1533,-47.64
955.1543,-46.28
955.1553,-45.20
955.1562,-44.11
955.1572,-45.19
955.1582,-46.27
955.1592,-47.62
955.1602,-48.97
955.1611,-49.72
955.1621,-50.48
955.1631,-50.22
955.1641,-49.96
955.1650,-49.56
955.1660,-49.16
955.1670,-49.77
955.1680,-50.38
955.1689,-50.87
955.1699,-51.35
955.1709,-50.90
955.1719,-50.46
955.1729,-50.66
955.1738,-50.86
955.1748,-51.30
955.1758,-51.73
955.1768,-51.74
955.1777,-51.74
955.1787,-51.68
955.1797,-51.63
955.1807,-51.54
955.1816,-51.45
955.1826,-51.55
955.1836,-51.65
955.1846,-51.85
955.1855,-52.05
955.1865,-52.14
955.1875,-52.24
955.1885,-52.01
955.1895,-51.77
955.1904,-51.08
955.1914,-50.39
955.1924,-50.81
955.1934,-51.23
955.1943,-50.47
955.1953,-49.71
955.1963,-49.75
955.1973,-49.78
955.1982,-50.42
955.1992,-51.05
955.2002,-51.25
955.2012,-51.45
955.2021,-51.73
955.2031,-52.01
955.2041,-51.61
955.2051,-51.22
955.2061,-51.35
955.2070,-51.48
955.2080,-51.63
955.2090,-51.77
955.2100,-51.17
955.2109,-50.57
955.2119,-50.45
955.2129,-50.33
955.2139,-50.37
955.2148,-50.40
955.2158,-50.61
955.2168,-50.82
955.2178,-51.11
955.2188,-51.40
955.2197,-51.80
955.2207,-52.19
955.2217,-52.45
955.2227,-52.70
955.2236,-52.68
955.2246,-52.66
955.2256,-52.46
955.2266,-52.27
955.2275,-51.89
955.2285,-51.51
955.2295,-51.25
955.2305,-50.99
955.2314,-50.81
955.2324,-50.63
955.2334,-50.74
955.2344,-50.85
955.2354,-51.24
955.2363,-51.63
955.2373,-51.52
955.2383,-51.40
955.2393,-51.59
955.2402,-51.77
955.2412,-51.81
955.2422,-51.86
955.2432,-51.52
955.2441,-51.18
955.2451,-51.18
955.2461,-51.17
955.2471,-50.71
955.2480,-50.25
955.2490,-50.16
955.2500,-50.07
955.2510,-49.50
955.2520,-48.94
955.2529,-48.82
955.2539,-48.70
955.2549,-49.15
955.2559,-49.60
955.2568,-49.13
955.2578,-48.65
955.2588,-48.41
955.2598,-48.17
955.2607,-47.69
955.2617,-47.21
955.2627,-47.12
955.2637,-47.03
955.2646,-47.19
955.2656,-47.35
955.2666,-47.33
955.2676,-47.30
955.2686,-46.94
955.2695,-46.58
955.2705,-45.47
955.2715,-44.36
955.2725,-44.19
955.2734,-44.03
955.2744,-44.62
955.2754,-45.20
955.2764,-45.08
955.2773,-44.96
955.2783,-44.64
955.2793,-44.33
955.2803,-43.99
955.2812,-43.65
955.2822,-43.76
955.2832,-43.86
955.2842,-43.98
955.2852,-44.10
955.2861,-44.05
955.2871,-43.99
955.2881,-43.63
955.2891,-43.27
955.2900,-42.59
955.2910,-41.92
955.2920,-41.56
955.2930,-41.21
955.2939,-40.60
955.2949,-39.98
955.2959,-39.24
955.2969,-38.50
955.2979,-38.49
955.2988,-38.48
955.2998,-38.63
955.3008,-38.79
955.3018,-39.06
955.3027,-39.33
955.3037,-39.85
955.3047,-40.37
955.3057,-39.78
955.3066,-39.19
955.3076,-38.56
955.3086,-37.94
955.3096,-37.71
955.3105,-37.48
955.3115,-37.21
955.3125,-36.94
955.3135,-36.74
955.3145,-36.54
955.3154,-36.83
955.3164,-37.12
955.3174,-36.81
955.3184,-36.50
955.3193,-35.86
955.3203,-35.22
955.3213,-34.74
955.3223,-34.26
955.3232,-34.00
955.3242,-33.74
955.3252,-33.72
955.3262,-33.71
955.3271,-33.59
955.3281,-33.48
955.3291,-33.39
955.3301,-33.30
955.3311,-33.18
955.3320,-33.06
955.3330,-31.82
955.3340,-30.58
955.3350,-28.60
955.3359,-26.61
955.3369,-26.45
955.3379,-26.30
955.3389,-28.13
955.3398,-29.96
955.3408,-31.04
955.3418,-32.12
955.3428,-31.26
955.3438,-30.40
955.3447,-29.02
955.3457,-27.65
955.3467,-27.76
955.3477,-27.88
955.3486,-28.91
955.3496,-29.94
955.3506,-30.15
955.3516,-30.35
955.3525,-29.01
955.3535,-27.66
955.3545,-25.71
955.3555,-23.75
955.3564,-24.15
955.3574,-24.54
955.3584,-26.32
955.3594,-28.10
955.3604,-28.93
955.3613,-29.77
955.3623,-29.42
955.3633,-29.07
955.3643,-28.93
955.3652,-28.79
955.3662,-28.80
955.3672,-28.81
955.3682,-28.49
955.3691,-28.17
955.3701,-28.28
955.3711,-28.39
955.3721,-28.65
955.3730,-28.91
955.3740,-29.24
955.3750,-29.57
955.3760,-29.39
955.3770,-29.22
955.3779,-28.73
955.3789,-28.25
955.3799,-28.34
955.3809,-28.43
955.3818,-28.51
955.3828,-28.60
955.3838,-28.70
955.3848,-28.79
955.3857,-29.25
955.3867,-29.70
955.3877,-29.76
955.3887,-29.81
955.3896,-28.80
955.3906,-27.79
955.3916,-27.55
955.3926,-27.30
955.3936,-26.86
955.3945,-26.41
955.3955,-26.30
955.3965,-26.19
955.3975,-26.83
955.3984,-27.48
955.3994,-27.97
955.4004,-28.45
955.4014,-28.80
955.4023,-29.15
955.4033,-29.22
955.4043,-29.29
955.4053,-29.43
955.4062,-29.58
955.4072,-29.49
955.4082,-29.41
955.4092,-29.33
955.4102,-29.25
955.4111,-29.08
955.4121,-28.91
955.4131,-28.73
955.4141,-28.54
955.4150,-28.36
955.4160,-28.17
955.4170,-28.33
955.4180,-28.50
955.4189,-28.56
955.4199,-28.62
955.4209,-28.81
955.4219,-29.00
955.4229,-28.81
955.4238,-28.62
955.4248,-28.38
955.4258,-28.14
955.4268,-28.13
955.4277,-28.12
955.4287,-28.10
955.4297,-28.07
955.4307,-28.06
955.4316,-28.05
955.4326,-28.00
955.4336,-27.96
955.4346,-28.30
955.4355,-28.65
955.4365,-29.15
955.4375,-29.65
955.4385,-29.40
955.4395,-29.14
955.4404,-29.09
955.4414,-29.03
955.4424,-28.79
955.4434,-28.55
955.4443,-28.95
955.4453,-29.36
955.4463,-29.45
955.4473,-29.54
955.4482,-29.85
955.4492,-30.16
955.4502,-29.78
955.4512,-29.39
955.4521,-29.35
955.4531,-29.31
955.4541,-29.59
955.4551,-29.88
955.4561,-29.90
955.4570,-29.93
955.4580,-30.00
955.4590,-30.07
955.4600,-29.28
955.4609,-28.50
955.4619,-27.94
955.4629,-27.39
955.4639,-27.90
955.4648,-28.41
955.4658,-28.51
955.4668,-28.61
955.4678,-28.49
955.4688,-28.38
955.4697,-27.18
955.4707,-25.98
955.4717,-24.71
955.4727,-23.44
955.4736,-25.10
955.4746,-26.76
955.4756,-28.05
955.4766,-29.34
955.4775,-28.95
955.4785,-28.55
955.4795,-27.78
955.4805,-27.00
955.4814,-27.19
955.4824,-27.38
955.4834,-27.97
955.4844,-28.55
955.4854,-29.73
955.4863,-30.91
955.4873,-30.88
955.4883,-30.86
955.4893,-29.08
955.4902,-27.29
955.4912,-26.52
955.4922,-25.75
955.4932,-27.64
955.4941,-29.54
955.4951,-30.60
955.4961,-31.67
955.4971,-32.05
955.4980,-32.44
955.4990,-34.49
955.5000,-36.54
955.5010,-34.79
955.5020,-33.03
955.5029,-33.66
955.5039,-34.29
955.5049,-34.67
955.5059,-35.06
955.5068,-35.53
955.5078,-35.99
955.5088,-35.97
955.5098,-35.95
955.5107,-36.09
955.5117,-36.23
955.5127,-36.89
955.5137,-37.54
955.5146,-37.89
955.5156,-38.24
955.5166,-37.94
955.5176,-37.63
955.5186,-37.73
955.5195,-37.82
955.5205,-37.81
955.5215,-37.79
955.5225,-38.18
955.5234,-38.56
955.5244,-38.73
955.5254,-38.90
955.5264,-39.24
955.5273,-39.57
955.5283,-39.26
955.5293,-38.95
955.5303,-39.28
955.5312,-39.61
955.5322,-39.85
955.5332,-40.09
955.5342,-40.27
955.5352,-40.46
955.5361,-40.74
955.5371,-41.02
955.5381,-41.35
955.5391,-41.68
955.5400,-42.27
955.5410,-42.85
955.5420,-43.05
955.5430,-43.25
955.5439,-43.33
955.5449,-43.41
955.5459,-43.58
955.5469,-43.74
955.5479,-44.02
955.5488,-44.30
955.5498,-44.45
955.5508,-44.61
955.5518,-44.98
955.5527,-45.36
955.5537,-45.56
955.5547,-45.76
955.5557,-45.90
955.5566,-46.03
955.5576,-46.28
955.5586,-46.54
955.5596,-47.06
955.5605,-47.58
955.5615,-47.67
955.5625,-47.76
955.5635,-47.63
955.5645,-47.50
955.5654,-46.96
955.5664,-46.42
955.5674,-46.73
955.5684,-47.03
955.5693,-47.56
955.5703,-48.08
955.5713,-48.47
955.5723,-48.86
955.5732,-49.17
955.5742,-49.48
955.5752,-49.79
955.5762,-50.10
955.5771,-49.96
955.5781,-49.81
955.5791,-49.86
955.5801,-49.91
955.5811,-49.82
955.5820,-49.73
955.5830,-49.67
955.5840,-49.60
955.5850,-49.56
955.5859,-49.53
955.5869,-49.76
955.5879,-49.99
955.5889,-49.56
955.5898,-49.12
955.5908,-48.76
955.5918,-48.39
955.5928,-48.66
955.5938,-48.94
955.5947,-48.88
955.5957,-48.82
955.5967,-48.52
955.5977,-48.22
955.5986,-48.18
955.5996,-48.13
955.6006,-49.05
955.6016,-49.96
955.6025,-50.41
955.6035,-50.87
955.6045,-50.84
955.6055,-50.82
955.6064,-50.61
955.6074,-50.40
955.6084,-50.55
955.6094,-50.71
955.6104,-50.84
955.6113,-50.97
955.6123,-51.01
955.6133,-51.04
955.6143,-50.70
955.6152,-50.36
955.6162,-50.93
955.6172,-51.51
955.6182,-51.95
955.6191,-52.40
955.6201,-52.35
955.6211,-52.31
955.6221,-51.75
955.6230,-51.18
955.6240,-51.83
955.6250,-52.48
955.6260,-52.78
955.6270,-53.08
955.6279,-53.04
955.6289,-53.01
955.6299,-52.60
955.6309,-52.19
955.6318,-51.90
955.6328,-51.62
955.6338,-51.56
955.6348,-51.51
955.6357,-52.16
955.6367,-52.81
955.6377,-51.97
955.6387,-51.13
955.6396,-51.83
955.6406,-52.54
955.6416,-53.10
955.6426,-53.67
955.6436,-53.35
955.6445,-53.03
955.6455,-51.93
955.6465,-50.82
955.6475,-51.08
955.6484,-51.34
955.6494,-51.98
955.6504,-52.63
955.6514,-52.33
955.6523,-52.03
955.6533,-51.89
955.6543,-51.76
955.6553,-52.01
955.6562,-52.26
955.6572,-52.68
955.6582,-53.10
955.6592,-52.87
955.6602,-52.64
955.6611,-51.98
955.6621,-51.32
955.6631,-51.32
955.6641,-51.31
955.6650,-51.22
955.6660,-51.13
955.6670,-51.15
955.6680,-51.16
955.6689,-50.31
955.6699,-49.45
955.6709,-49.29
955.6719,-49.13
955.6729,-49.85
955.6738,-50.58
955.6748,-51.43
955.6758,-52.27
955.6768,-52.00
955.6777,-51.74
955.6787,-50.90
955.6797,-50.06
955.6807,-49.05
955.6816,-48.05
955.6826,-49.30
955.6836,-50.54
955.6846,-51.39
955.6855,-52.23
955.6865,-51.74
955.6875,-51.25
955.6885,-51.42
955.6895,-51.59
955.6904,-51.24
955.6914,-50.89
955.6924,-50.94
955.6934,-50.99
955.6943,-51.22
955.6953,-51.46
955.6963,-52.22
955.6973,-52.99
955.6982,-53.45
955.6992,-53.91
955.7002,-53.62
955.7012,-53.33
955.7021,-52.92
955.7031,-52.52
955.7041,-53.32
955.7051,-54.12
955.7061,-54.46
955.7070,-54.81
955.7080,-54.63
955.7090,-54.44
955.7100,-54.03
955.7109,-53.62
955.7119,-54.20
955.7129,-54.77
955.7139,-55.27
955.7148,-55.77
955.7158,-55.66
955.7168,-55.56
955.7178,-55.05
955.7188,-54.55
955.7197,-54.80
955.7207,-55.04
955.7217,-55.36
955.7227,-55.67
955.7236,-55.48
955.7246,-55.29
955.7256,-53.99
955.7266,-52.70
955.7275,-52.48
955.7285,-52.25
955.7295,-52.80
955.7305,-53.35
955.7314,-54.56
955.7324,-55.77
955.7334,-54.56
955.7344,-53.36
955.7354,-53.33
955.7363,-53.30
955.7373,-54.04
955.7383,-54.79
955.7393,-55.12
955.7402,-55.46
955.7412,-55.26
955.7422,-55.06
955.7432,-55.06
955.7441,-55.05
955.7451,-55.27
955.7461,-55.48
955.7471,-55.44
955.7480,-55.40
955.7490,-55.08
955.7500,-54.76
955.7510,-54.58
955.7520,-54.41
955.7529,-54.48
955.7539,-54.54
955.7549,-54.05
955.7559,-53.56
955.7568,-53.40
955.7578,-53.23
955.7588,-53.47
955.7598,-53.71
955.7607,-54.72
955.7617,-55.73
955.7627,-55.72
955.7637,-55.71
955.7646,-55.32
955.7656,-54.93
955.7666,-54.63
955.7676,-54.33
955.7686,-54.80
955.7695,-55.27
955.7705,-55.54
955.7715,-55.80
955.7725,-55.43
955.7734,-55.06
955.7744,-53.93
955.7754,-52.80
955.7764,-52.81
955.7773,-52.81
955.7783,-53.85
955.7793,-54.88
955.7803,-55.00
955.7812,-55.12
955.7822,-54.64
955.7832,-54.15
955.7842,-54.83
955.7852,-55.51
955.7861,-55.82
955.7871,-56.12
955.7881,-56.01
955.7891,-55.90
955.7900,-55.23
955.7910,-54.56
955.7920,-54.90
955.7930,-55.24
955.7939,-55.42
955.7949,-55.61
955.7959,-55.38
955.7969,-55.16
955.7979,-54.98
955.7988,-54.81
955.7998,-55.07
955.8008,-55.34
955.8018,-55.63
955.8027,-55.92
955.8037,-55.81
955.8047,-55.71
955.8057,-55.19
955.8066,-54.67
955.8076,-55.12
955.8086,-55.57
955.8096,-55.93
955.8105,-56.29
955.8115,-56.09
955.8125,-55.90
955.8135,-55.13
955.8145,-54.37
955.8154,-54.66
955.8164,-54.95
955.8174,-55.57
955.8184,-56.18
955.8193,-56.35
955.8203,-56.51
955.8213,-55.68
955.8223,-54.85
955.8232,-53.59
955.8242,-52.32
955.8252,-53.33
955.8262,-54.34
955.8271,-55.08
955.8281,-55.83
955.8291,-55.51
955.8301,-55.19
955.8311,-55.25
955.8320,-55.32
955.8330,-55.72
955.8340,-56.13
955.8350,-56.25
955.8359,-56.38
955.8369,-55.92
955.8379,-55.47
955.8389,-55.14
955.8398,-54.81
955.8408,-55.23
955.8418,-55.66
955.8428,-55.57
955.8438,-55.48
955.8447,-55.35
955.8457,-55.23
955.8467,-55.08
955.8477,-54.94
955.8486,-55.49
955.8496,-56.03
955.8506,-56.10
955.8516,-56.17
955.8525,-55.83
955.8535,-55.49
955.8545,-55.51
955.8555,-55.53
955.8564,-55.98
955.8574,-56.43
955.8584,-56.50
955.8594,-56.57
955.8604,-56.06
955.8613,-55.54
955.8623,-55.00
955.8633,-54.45
955.8643,-55.28
955.8652,-56.10
955.8662,-56.33
955.8672,-56.55
955.8682,-56.05
955.8691,-55.54
955.8701,-53.94
955.8711,-52.33
955.8721,-52.19
955.8730,-52.06
955.8740,-53.88
955.8750,-55.70
955.8760,-55.98
955.8770,-56.26
955.8779,-55.83
955.8789,-55.41
955.8799,-55.40
955.8809,-55.40
955.8818,-55.56
955.8828,-55.71
955.8838,-55.76
955.8848,-55.81
955.8857,-55.29
955.8867,-54.78
955.8877,-54.91
955.8887,-55.03
955.8896,-54.96
955.8906,-54.89
955.8916,-54.98
955.8926,-55.07
955.8936,-55.09
955.8945,-55.11
955.8955,-55.47
955.8965,-55.82
955.8975,-56.22
955.8984,-56.62
955.8994,-56.38
955.9004,-56.14
955.9014,-55.88
955.9023,-55.62
955.9033,-55.89
955.9043,-56.17
955.9053,-56.49
955.9062,-56.81
955.9072,-56.79
955.9082,-56.76
955.9092,-56.17
955.9102,-55.57
955.9111,-55.66
955.9121,-55.76
955.9131,-56.26
955.9141,-56.76
955.9150,-56.56
955.9160,-56.36
955.9170,-55.22
955.9180,-54.07
955.9189,-53.21
955.9199,-52.36
955.9209,-53.44
955.9219,-54.52
955.9229,-55.33
955.9238,-56.13
955.9248,-55.71
955.9258,-55.29
955.9268,-54.94
955.9277,-54.60
955.9287,-54.79
955.9297,-54.98
955.9307,-54.97
955.9316,-54.97
955.9326,-54.19
955.9336,-53.41
955.9346,-52.45
955.9355,-51.50
955.9365,-51.34
955.9375,-51.18
955.9385,-52.11
955.9395,-53.05
955.9404,-53.61
955.9414,-54.18
955.9424,-53.86
955.9434,-53.53
955.9443,-53.15
955.9453,-52.77
955.9463,-52.58
955.9473,-52.38
955.9482,-53.01
955.9492,-53.65
955.9502,-53.68
955.9512,-53.72
955.9521,-53.21
955.9531,-52.70
955.9541,-51.26
955.9551,-49.82
955.9561,-49.61
955.9570,-49.40
955.9580,-50.28
955.9590,-51.15
955.9600,-52.19
955.9609,-53.23
955.9619,-53.50
955.9629,-53.77
955.9639,-53.42
955.9648,-53.07
955.9658,-52.31
955.9668,-51.56
955.9678,-52.11
955.9688,-52.67
955.9697,-53.39
955.9707,-54.12
955.9717,-54.05
955.9727,-53.98
955.9736,-53.33
955.9746,-52.69
955.9756,-52.90
955.9766,-53.11
955.9775,-53.53
955.9785,-53.95
955.9795,-54.14
955.9805,-54.32
955.9814,-53.94
955.9824,-53.56
955.9834,-53.51
955.9844,-53.46
955.9854,-53.74
955.9863,-54.02
955.9873,-54.25
955.9883,-54.49
955.9893,-53.97
955.9902,-53.44
955.9912,-53.21
955.9922,-52.98
955.9932,-53.07
955.9941,-53.17
955.9951,-53.07
955.9961,-52.98
955.9971,-52.78
955.9980,-52.59
955.9990,-52.76
956.0000,-52.94
956.0010,-53.59
956.0020,-54.25
956.0029,-54.29
956.0039,-54.33
956.0049,-53.58
956.0059,-52.84
956.0068,-52.67
956.0078,-52.49
956.0088,-53.26
956.0098,-54.03
956.0107,-54.12
956.0117,-54.21
956.0127,-53.34
956.0137,-52.46
956.0146,-51.94
956.0156,-51.41
956.0166,-52.56
956.0176,-53.70
956.0186,-53.93
956.0195,-54.16
956.0205,-53.70
956.0215,-53.25
956.0225,-52.53
956.0234,-51.82
956.0244,-52.46
956.0254,-53.10
956.0264,-53.45
956.0273,-53.79
956.0283,-53.34
956.0293,-52.89
956.0303,-52.46
956.0312,-52.02
956.0322,-52.59
956.0332,-53.16
956.0342,-53.42
956.0352,-53.67
956.0361,-53.58
956.0371,-53.48
956.0381,-53.34
956.0391,-53.19
956.0400,-53.68
956.0410,-54.16
956.0420,-54.13
956.0430,-54.09
956.0439,-53.98
956.0449,-53.88
956.0459,-53.12
956.0469,-52.37
956.0479,-52.78
956.0488,-53.20
956.0498,-53.55
956.0508,-53.90
956.0518,-53.56
956.0527,-53.21
956.0537,-52.54
956.0547,-51.87
956.0557,-52.54
956.0566,-53.20
956.0576,-53.72
956.0586,-54.24
956.0596,-53.59
956.0605,-52.93
956.0615,-51.28
956.0625,-49.62
956.0635,-50.33
956.0645,-51.03
956.0654,-52.11
956.0664,-53.18
956.0674,-53.06
956.0684,-52.95
956.0693,-52.34
956.0703,-51.72
956.0713,-51.29
956.0723,-50.85
956.0732,-51.63
956.0742,-52.40
956.0752,-53.19
956.0762,-53.97
956.0771,-53.32
956.0781,-52.66
956.0791,-52.42
956.0801,-52.17
956.0811,-52.49
956.0820,-52.82
956.0830,-53.21
956.0840,-53.60
956.0850,-53.33
956.0859,-53.06
956.0869,-52.91
956.0879,-52.76
956.0889,-53.13
956.0898,-53.51
956.0908,-53.20
956.0918,-52.89
956.0928,-52.68
956.0938,-52.47
956.0947,-52.33
956.0957,-52.19
956.0967,-53.25
956.0977,-54.31
956.0986,-54.39
956.0996,-54.47
956.1006,-54.02
956.1016,-53.56
956.1025,-53.36
956.1035,-53.16
956.1045,-54.10
956.1055,-55.04
956.1064,-54.91
956.1074,-54.79
956.1084,-53.01
956.1094,-51.23
956.1104,-50.37
956.1113,-49.51
956.1123,-51.24
956.1133,-52.97
956.1143,-53.60
956.1152,-54.23
956.1162,-54.21
956.1172,-54.18
956.1182,-53.85
956.1191,-53.53
956.1201,-53.83
956.1211,-54.13
956.1221,-54.14
956.1230,-54.14
956.1240,-53.66
956.1250,-53.18
956.1260,-52.39
956.1270,-51.60
956.1279,-52.04
956.1289,-52.48
956.1299,-52.75
956.1309,-53.02
956.1318,-52.53
956.1328,-52.04
956.1338,-50.66
956.1348,-49.28
956.1357,-48.57
956.1367,-47.86
956.1377,-48.78
